ndexNr,pokemon,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
28,https://pokemonkg.org/instance/pokemon/sandslash,https://pokemonkg.org/instance/pokemon/sandshrew,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/dugtrio,https://pokemonkg.org/instance/pokemon/beedrill,https://pokemonkg.org/instance/pokemon/marowak,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/graveler,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/excadrill,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/arbok,https://pokemonkg.org/instance/pokemon/golduck,https://pokemonkg.org/instance/pokemon/krabby,https://pokemonkg.org/instance/pokemon/kangaskhan
29,https://pokemonkg.org/instance/pokemon/nidoran-f,https://pokemonkg.org/instance/pokemon/nidorina,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/spearow,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/mankey,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/ekans,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/bellsprout,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/poliwag,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/metapod
30,https://pokemonkg.org/instance/pokemon/nidorina,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/nidoran-f,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/beedrill,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/ivysaur,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/arbok,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/zubat
31,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/nidorina,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/nidoran-f,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/dugtrio,https://pokemonkg.org/instance/pokemon/rhyperior,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/sandslash,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/tentacruel,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/crobat
32,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/nidoran-f,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/nidorina,https://pokemonkg.org/instance/pokemon/ekans,https://pokemonkg.org/instance/pokemon/spearow,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/sandshrew,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/mankey,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/slowpoke
33,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/nidorina,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/nidoran-f,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/pidgeotto,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/haunter
34,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/nidorino,https://pokemonkg.org/instance/pokemon/nidoran-m,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/rhydon,https://pokemonkg.org/instance/pokemon/slowbro,https://pokemonkg.org/instance/pokemon/garchomp,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/rhyperior,https://pokemonkg.org/instance/pokemon/dugtrio,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/rhyhorn,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/snorlax
35,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/chansey,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/sandshrew,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/dratini,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/caterpie,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/wigglytuff,https://pokemonkg.org/instance/pokemon/igglybuff
36,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/milotic,https://pokemonkg.org/instance/pokemon/chansey,https://pokemonkg.org/instance/pokemon/mismagius,https://pokemonkg.org/instance/pokemon/wigglytuff,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/togekiss,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/butterfree,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/lopunny,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/dugtrio,https://pokemonkg.org/instance/pokemon/pinsir,https://pokemonkg.org/instance/pokemon/meowstic,https://pokemonkg.org/instance/pokemon/nidoking,https://pokemonkg.org/instance/pokemon/togetic
37,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/ponyta,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/sylveon,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/mew
38,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/rapidash,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/sandslash,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/ponyta,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/exeggutor,https://pokemonkg.org/instance/pokemon/flareon,https://pokemonkg.org/instance/pokemon/marowak,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/kirlia,https://pokemonkg.org/instance/pokemon/sliggoo,https://pokemonkg.org/instance/pokemon/lucario
39,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/wigglytuff,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/squirtle,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/charmander,https://pokemonkg.org/instance/pokemon/igglybuff,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/charizard,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/chansey,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/mew,https://pokemonkg.org/instance/pokemon/gyarados
40,https://pokemonkg.org/instance/pokemon/wigglytuff,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/igglybuff,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/happiny,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/ninetales,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/hitmonchan,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/marowak,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/dragonair,https://pokemonkg.org/instance/pokemon/farfetchd,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/ivysaur
41,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/geodude,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/ekans,https://pokemonkg.org/instance/pokemon/woobat,https://pokemonkg.org/instance/pokemon/magikarp,https://pokemonkg.org/instance/pokemon/psyduck,https://pokemonkg.org/instance/pokemon/spearow,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/mareep,https://pokemonkg.org/instance/pokemon/paras,https://pokemonkg.org/instance/pokemon/gastly,https://pokemonkg.org/instance/pokemon/grimer,https://pokemonkg.org/instance/pokemon/machop,https://pokemonkg.org/instance/pokemon/bellsprout,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/pikachu
42,https://pokemonkg.org/instance/pokemon/golbat,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/venomoth,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/haunter,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/sneasel,https://pokemonkg.org/instance/pokemon/arbok,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/croagunk,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/seadra,https://pokemonkg.org/instance/pokemon/bronzor,https://pokemonkg.org/instance/pokemon/nidoqueen,https://pokemonkg.org/instance/pokemon/kadabra,https://pokemonkg.org/instance/pokemon/toxicroak,https://pokemonkg.org/instance/pokemon/scyther
43,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/bellsprout,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/budew,https://pokemonkg.org/instance/pokemon/zubat,https://pokemonkg.org/instance/pokemon/vileplume,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/pidgey,https://pokemonkg.org/instance/pokemon/ivysaur,https://pokemonkg.org/instance/pokemon/vulpix,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/rattata,https://pokemonkg.org/instance/pokemon/meowth,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/weepinbell,https://pokemonkg.org/instance/pokemon/tangela,https://pokemonkg.org/instance/pokemon/ekans,https://pokemonkg.org/instance/pokemon/charmander
44,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/vileplume,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/sunkern,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/weepinbell,https://pokemonkg.org/instance/pokemon/bellsprout,https://pokemonkg.org/instance/pokemon/bulbasaur,https://pokemonkg.org/instance/pokemon/victreebel,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/ivysaur,https://pokemonkg.org/instance/pokemon/tangela,https://pokemonkg.org/instance/pokemon/jigglypuff,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/roselia,https://pokemonkg.org/instance/pokemon/exeggutor,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/koffing,https://pokemonkg.org/instance/pokemon/pidgeotto
45,https://pokemonkg.org/instance/pokemon/vileplume,https://pokemonkg.org/instance/pokemon/gloom,https://pokemonkg.org/instance/pokemon/bellossom,https://pokemonkg.org/instance/pokemon/marowak,https://pokemonkg.org/instance/pokemon/gengar,https://pokemonkg.org/instance/pokemon/oddish,https://pokemonkg.org/instance/pokemon/pidgeot,https://pokemonkg.org/instance/pokemon/victreebel,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/rapidash,https://pokemonkg.org/instance/pokemon/slowbro,https://pokemonkg.org/instance/pokemon/venonat,https://pokemonkg.org/instance/pokemon/jolteon,https://pokemonkg.org/instance/pokemon/tangela,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/umbreon,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/houndoom,https://pokemonkg.org/instance/pokemon/charizard
