ndexNr,pokemon,1,2,3,4,5,6,7,8,9
233,https://pokemonkg.org/instance/pokemon/porygon2,https://pokemonkg.org/instance/pokemon/porygon,https://pokemonkg.org/instance/pokemon/magneton,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/kingdra,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/azumarill,https://pokemonkg.org/instance/pokemon/slowking
234,https://pokemonkg.org/instance/pokemon/stantler,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/smeargle,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/tauros,https://pokemonkg.org/instance/pokemon/feraligatr,https://pokemonkg.org/instance/pokemon/ursaring,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/gligar,https://pokemonkg.org/instance/pokemon/piloswine
235,https://pokemonkg.org/instance/pokemon/smeargle,https://pokemonkg.org/instance/pokemon/stantler,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/ditto,https://pokemonkg.org/instance/pokemon/espeon,https://pokemonkg.org/instance/pokemon/girafarig,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/skarmory,https://pokemonkg.org/instance/pokemon/scizor,https://pokemonkg.org/instance/pokemon/geodude
236,https://pokemonkg.org/instance/pokemon/tyrogue,https://pokemonkg.org/instance/pokemon/hitmontop,https://pokemonkg.org/instance/pokemon/hitmonlee,https://pokemonkg.org/instance/pokemon/hitmonchan,https://pokemonkg.org/instance/pokemon/machop,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/wooper
237,https://pokemonkg.org/instance/pokemon/hitmontop,https://pokemonkg.org/instance/pokemon/tyrogue,https://pokemonkg.org/instance/pokemon/hitmonlee,https://pokemonkg.org/instance/pokemon/hitmonchan,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/venomoth,https://pokemonkg.org/instance/pokemon/crobat,https://pokemonkg.org/instance/pokemon/onix,https://pokemonkg.org/instance/pokemon/muk,https://pokemonkg.org/instance/pokemon/umbreon
238,https://pokemonkg.org/instance/pokemon/smoochum,https://pokemonkg.org/instance/pokemon/jynx,https://pokemonkg.org/instance/pokemon/elekid,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/magby,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/slowpoke,https://pokemonkg.org/instance/pokemon/poliwag,https://pokemonkg.org/instance/pokemon/lickitung,https://pokemonkg.org/instance/pokemon/snorlax
239,https://pokemonkg.org/instance/pokemon/elekid,https://pokemonkg.org/instance/pokemon/electabuzz,https://pokemonkg.org/instance/pokemon/magby,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/smoochum,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/magmar,https://pokemonkg.org/instance/pokemon/togepi,https://pokemonkg.org/instance/pokemon/flaaffy
240,https://pokemonkg.org/instance/pokemon/magby,https://pokemonkg.org/instance/pokemon/magmar,https://pokemonkg.org/instance/pokemon/elekid,https://pokemonkg.org/instance/pokemon/smoochum,https://pokemonkg.org/instance/pokemon/growlithe,https://pokemonkg.org/instance/pokemon/electabuzz,https://pokemonkg.org/instance/pokemon/cleffa,https://pokemonkg.org/instance/pokemon/cubone,https://pokemonkg.org/instance/pokemon/pichu,https://pokemonkg.org/instance/pokemon/togepi
241,https://pokemonkg.org/instance/pokemon/miltank,https://pokemonkg.org/instance/pokemon/tauros,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/kangaskhan,https://pokemonkg.org/instance/pokemon/stantler,https://pokemonkg.org/instance/pokemon/heracross,https://pokemonkg.org/instance/pokemon/lickitung,https://pokemonkg.org/instance/pokemon/chansey,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/slowpoke
242,https://pokemonkg.org/instance/pokemon/blissey,https://pokemonkg.org/instance/pokemon/chansey,https://pokemonkg.org/instance/pokemon/snorlax,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/clefable,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/clefairy,https://pokemonkg.org/instance/pokemon/togetic,https://pokemonkg.org/instance/pokemon/venusaur,https://pokemonkg.org/instance/pokemon/miltank
243,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/raichu,https://pokemonkg.org/instance/pokemon/articuno
244,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/arcanine,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/articuno,https://pokemonkg.org/instance/pokemon/zapdos
245,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/articuno,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/celebi
246,https://pokemonkg.org/instance/pokemon/larvitar,https://pokemonkg.org/instance/pokemon/pupitar,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/dratini,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/lapras,https://pokemonkg.org/instance/pokemon/eevee,https://pokemonkg.org/instance/pokemon/quagsire,https://pokemonkg.org/instance/pokemon/cyndaquil
247,https://pokemonkg.org/instance/pokemon/pupitar,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/larvitar,https://pokemonkg.org/instance/pokemon/dragonair,https://pokemonkg.org/instance/pokemon/pineco,https://pokemonkg.org/instance/pokemon/donphan,https://pokemonkg.org/instance/pokemon/metapod,https://pokemonkg.org/instance/pokemon/mr-mime,https://pokemonkg.org/instance/pokemon/steelix,https://pokemonkg.org/instance/pokemon/piloswine
248,https://pokemonkg.org/instance/pokemon/tyranitar,https://pokemonkg.org/instance/pokemon/pupitar,https://pokemonkg.org/instance/pokemon/aerodactyl,https://pokemonkg.org/instance/pokemon/dragonite,https://pokemonkg.org/instance/pokemon/gyarados,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/poliwrath,https://pokemonkg.org/instance/pokemon/slowking,https://pokemonkg.org/instance/pokemon/snorlax
249,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/articuno,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/zapdos,https://pokemonkg.org/instance/pokemon/mew
250,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/moltres,https://pokemonkg.org/instance/pokemon/machamp,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/articuno,https://pokemonkg.org/instance/pokemon/cloyster
251,https://pokemonkg.org/instance/pokemon/celebi,https://pokemonkg.org/instance/pokemon/mew,https://pokemonkg.org/instance/pokemon/lugia,https://pokemonkg.org/instance/pokemon/mewtwo,https://pokemonkg.org/instance/pokemon/ho-oh,https://pokemonkg.org/instance/pokemon/suicune,https://pokemonkg.org/instance/pokemon/entei,https://pokemonkg.org/instance/pokemon/raikou,https://pokemonkg.org/instance/pokemon/pikachu,https://pokemonkg.org/instance/pokemon/moltres
